Timestamp,Open,High,Low,Close,Volume,HL,Pressure,PV,PPrice1,PColor1,PPrice2,PColor2,Direction,Diff
2020-11-01,1.29245,1.3398,1.28542,1.33224,1925958.0,3574.9999999999945,246.34770755886,-309.1086148349635,1.29245,3.0,1.29245,4.0,4.0,1.29245
2020-12-01,1.3322,1.36864,1.31346,1.36589,1937950.0,5438.000000000009,538.7295104895113,292.3818029306513,1.3322,3.0,1.3322,3.0,3.0,1.3322
2021-01-01,1.3643,1.3759,1.34508,1.36993,1867045.0,5518.0,356.37182787789567,-182.35768261161564,1.3643,0.0,1.3643,3.0,3.0,1.3643
2021-02-01,1.37038,1.42363,1.35648,1.3927,1698984.0,3081.9999999999845,338.35538238492205,-18.016445492973617,1.37038,0.0,1.37038,3.0,3.0,1.37038
2021-03-01,1.39248,1.40177,1.36703,1.3783,2262385.0,6715.000000000004,551.2602206359535,212.90483825103144,1.39248,0.0,1.39248,3.0,3.0,1.39248
2021-04-01,1.37768,1.40093,1.36688,1.381,1355720.0,3473.999999999999,336.9151154132537,-214.34510522269977,1.37768,3.0,1.37768,1.0,1.0,1.37768
2021-05-01,1.38106,1.42338,1.38012,1.42062,1137335.0,3404.999999999991,390.2475532527347,53.332437839480974,1.38106,3.0,1.38106,2.0,2.0,1.38106
2021-06-01,1.42053,1.42486,1.37865,1.38324,1305968.0,4326.000000000007,334.01908957415657,-56.22846367857812,1.42053,3.0,1.42053,3.0,3.0,1.42053
2021-07-01,1.38226,1.39832,1.3572,1.39009,1324101.0,4621.000000000008,301.88811835413725,-32.13097122001932,1.38226,3.0,1.38226,1.0,1.0,1.38226
2021-08-01,1.38936,1.39578,1.3602,1.37547,830693.0,4112.000000000005,286.5399264228517,-15.348191931285555,1.38936,3.0,1.38936,2.0,2.0,1.38936
2021-09-01,1.37488,1.39134,1.3412,1.34747,1062430.0,3557.999999999994,202.0167801556418,-84.52314626720988,1.37488,0.0,1.37488,2.0,2.0,1.37488
2021-10-01,1.34681,1.38343,1.34337,1.36938,1153548.0,5014.000000000007,298.60314783586335,96.58636768022154,1.34681,3.0,1.34681,4.0,4.0,1.34681
2021-11-01,1.36748,1.36985,1.31948,1.33016,1268020.0,4005.999999999998,230.06541683286764,-68.53773100299571,1.36748,3.0,1.36748,2.0,2.0,1.36748
2021-12-01,1.32959,1.35504,1.3161,1.35417,1111566.0,5037.000000000002,316.5302046929607,86.46478786009305,1.32959,0.0,1.32959,2.0,2.0,1.32959
2022-01-01,1.35306,1.37489,1.33579,1.34448,1161285.0,3893.9999999999973,220.68016676593203,-95.85003792702867,1.35306,0.0,1.35306,2.0,2.0,1.35306
2022-02-01,1.34433,1.36437,1.32729,1.34196,1345183.0,3909.999999999991,298.2241910631743,77.54402429724229,1.34433,3.0,1.34433,1.0,1.0,1.34433
2022-03-01,1.34166,1.34375,1.29993,1.3143,1691997.0,3708.0,344.0365728900264,45.81238182685206,1.34166,3.0,1.34166,4.0,4.0,1.34166
2022-04-01,1.31318,1.31667,1.24115,1.25708,1450971.0,4381.999999999996,456.3098705501618,112.27329766013543,1.31318,0.0,1.31318,4.0,4.0,1.31318
2022-05-01,1.25787,1.26666,1.21554,1.2602,1852432.0,7552.000000000003,331.1207211319035,-125.1891494182583,1.25787,0.0,1.25787,4.0,4.0,1.25787
2022-06-01,1.26029,1.26166,1.19339,1.21787,2289623.0,5111.999999999983,245.29025423728805,-85.83046689461545,1.26029,0.0,1.26029,4.0,4.0,1.26029
2022-07-01,1.21742,1.22455,1.176,1.21803,2147386.0,6827.000000000005,447.89182316119087,202.60156892390282,1.21742,3.0,1.21742,2.0,2.0,1.21742
2022-08-01,1.2163,1.22932,1.15993,1.16226,1934817.0,4855.000000000009,314.543137542112,-133.34868561907888,1.2163,3.0,1.2163,4.0,4.0,1.2163
2022-09-01,1.16213,1.17382,1.03644,1.11614,2401806.0,6939.0000000000055,398.52049433573563,83.97735679362364,1.16213,0.0,1.16213,4.0,4.0,1.16213
2022-10-01,1.11599,1.1645,1.09237,1.14657,2657860.0,13738.000000000005,346.1314310419366,-52.38906329379904,1.11599,0.0,1.11599,4.0,4.0,1.11599
2022-11-01,1.14788,1.21534,1.11467,1.20568,2665659.0,7213.000000000002,193.46775367593528,-152.6636773660013,1.14788,3.0,1.14788,2.0,2.0,1.14788
2022-12-01,1.20502,1.24463,1.19924,1.20808,2275308.0,10067.000000000004,369.5631498682933,176.095396192358,1.20502,3.0,1.20502,3.0,3.0,1.20502
2023-01-01,1.20723,1.24479,1.18411,1.23182,2082167.0,4538.999999999982,226.0164895202145,-143.5466603480788,1.20723,0.0,1.20723,3.0,3.0,1.20723
2023-02-01,1.23194,1.24021,1.19149,1.20226,1810958.0,6068.000000000006,458.72813395021115,232.71164442999665,1.23194,0.0,1.23194,3.0,3.0,1.23194
2023-03-01,1.20203,1.24233,1.18025,1.2329,2098198.0,4872.000000000009,298.4439683586022,-160.28416559160894,1.20203,3.0,1.20203,2.0,2.0,1.20203
2023-04-01,1.23275,1.25842,1.22744,1.25662,1255912.0,6207.999999999991,430.6646141215099,132.22064576290768,1.23275,3.0,1.23275,1.0,1.0,1.23275
2023-05-01,1.2555,1.268,1.23081,1.24409,1362847.0,3098.0000000000005,202.3054123711343,-228.35920175037558,1.2555,3.0,1.2555,3.0,3.0,1.2555
2023-06-01,1.24395,1.28482,1.23684,1.26979,1327057.0,3719.0000000000055,439.91187863137503,237.60646626024072,1.24395,3.0,1.24395,1.0,1.0,1.24395
2023-07-01,1.26899,1.31421,1.26585,1.28347,1318049.0,4798.000000000013,356.83167518149986,-83.08020344987517,1.26899,0.0,1.26899,1.0,1.0,1.26899
2023-08-01,1.28346,1.28415,1.25479,1.26725,1431176.0,4836.000000000017,274.7080033347221,-82.12367184677777,1.28346,3.0,1.28346,3.0,3.0,1.28346
2023-09-01,1.2673,1.27129,1.21103,1.22029,1135648.0,2935.9999999999827,295.94210090984177,21.234097575119677,1.2673,3.0,1.2673,2.0,2.0,1.2673
2023-10-01,1.21791,1.23374,1.20373,1.21472,1299283.0,6025.999999999997,386.8010899182584,90.85898900841664,1.21791,3.0,1.21791,4.0,4.0,1.21791
2023-11-01,1.21537,1.27334,1.20959,1.26234,1253281.0,3001.000000000009,215.6128443411883,-171.18824557707012,1.21537,0.0,1.21537,4.0,4.0,1.21537
2023-12-01,1.26211,1.28277,1.25002,1.27306,1271354.0,6374.999999999996,417.621126291235,202.0082819500467,1.26211,3.0,1.26211,1.0,1.0,1.26211
2024-01-01,1.27205,1.27858,1.25966,1.26863,1554802.0,3275.0000000000055,199.42807843137265,-218.19304785986233,1.27205,3.0,1.27205,3.0,3.0,1.27205
2024-02-01,1.2663,1.27723,1.25185,1.26243,1337340.0,1892.0000000000045,474.7487022900755,275.3206238587029,1.2663,3.0,1.2663,1.0,1.0,1.2663
2024-03-01,1.26127,1.28939,1.25753,1.26217,1563376.0,2538.0000000000177,706.8393234672287,232.0906211771532,1.26127,3.0,1.26127,4.0,4.0,1.26127
2024-04-01,1.25715,1.27095,1.22997,1.24912,1880929.0,3185.9999999999995,615.9873916469618,-90.85193182026694,1.25715,0.0,1.25715,4.0,4.0,1.25715
2024-05-01,1.24917,1.28008,1.24459,1.27426,1697331.0,4098.000000000001,590.3731952291275,-25.61419641783425,1.24917,0.0,1.24917,4.0,4.0,1.24917
2024-06-01,1.27314,1.28606,1.2613,1.26438,1606258.0,3549.000000000002,414.1852122986822,-176.18798293044534,1.27314,3.0,1.27314,1.0,1.0,1.27314
2024-07-01,1.26476,1.30446,1.26157,1.28554,1822265.0,2475.999999999989,452.59453367145653,38.40932137277434,1.26476,0.0,1.26476,1.0,1.0,1.26476
2024-08-01,1.28541,1.32665,1.26651,1.31297,2198905.0,4288.999999999987,735.9713247172892,283.3767910458327,1.28541,0.0,1.28541,1.0,1.0,1.28541
2024-09-01,1.31286,1.34343,1.3002,1.33761,1990490.0,6014.000000000008,512.6847750058304,-223.28654971145886,1.31286,3.0,1.31286,3.0,3.0,1.31286
2024-10-01,1.33742,1.33894,1.28438,1.28992,1960326.0,4322.999999999987,330.97605586963704,-181.70871913619334,1.33742,0.0,1.33742,3.0,3.0,1.33742
2024-11-01,1.28985,1.3048,1.24872,1.27328,2427263.0,5455.999999999994,453.4642609299111,122.48820506027408,1.28985,3.0,1.28985,2.0,2.0,1.28985
2024-12-01,1.27189,1.28111,1.24753,1.25119,2001716.0,5607.99999999999,444.87958211143746,-8.584678818473662,1.27189,3.0,1.27189,4.0,4.0,1.27189
2025-01-01,1.25125,1.25759,1.20995,1.23879,2266323.0,3357.999999999994,356.9393723252503,-87.94020978618715,1.25125,0.0,1.25125,4.0,4.0,1.25125
2025-02-01,1.2282,1.27159,1.22496,1.2577,1669764.0,4763.99999999999,674.9026206075057,317.9632482822554,1.2282,0.0,1.2282,4.0,4.0,1.2282
2025-03-01,1.2581,1.30151,1.25594,1.29164,1787576.0,4662.9999999999945,350.4962216624692,-324.40639894503647,1.2581,3.0,1.2581,1.0,1.0,1.2581
2025-04-01,1.29178,1.34239,1.2708,1.33782,2050425.0,4556.999999999988,383.3532060905001,32.8569844280309,1.29178,3.0,1.29178,3.0,3.0,1.29178
